totalempreendimentos;DscClasseConsumo;MdaPotenciaInstaladaKW;SigUF
1;Comercial;4200,00;GO
1;Comercial;42,10;MG
1;Comercial;42,12;MA
1;Comercial;42,12;PA
1;Comercial;42,12;PE
1;Comercial;42,12;RS
1;Comercial;42,12;SP
1;Comercial;42,14;MT
1;Comercial;42,16;MT
1;Comercial;42,16;PB
1;Comercial;42,18;AL
1;Comercial;42,18;PR
1;Comercial;42,18;SP
1;Comercial;4,22;MG
1;Comercial;4,22;PR
1;Comercial;4,22;RS
1;Comercial;42,21;AL
1;Comercial;42,21;CE
1;Comercial;42,21;GO
1;Comercial;42,21;MG
1;Comercial;42,21;MS
1;Comercial;42,21;PR
2;Comercial;42,21;RJ
2;Comercial;42,21;RS
1;Comercial;42,21;TO
1;Comercial;422,10;PR
1;Comercial;42,24;AM
2;Comercial;42,24;BA
4;Comercial;42,24;CE
1;Comercial;42,24;GO
2;Comercial;42,24;MG
2;Comercial;42,24;PA
1;Comercial;42,24;PE
1;Comercial;42,24;PI
1;Comercial;42,24;PR
1;Comercial;42,24;RN
2;Comercial;42,24;SC
1;Comercial;42,25;MG
1;Comercial;42,25;MS
1;Comercial;42,25;PB
1;Comercial;42,25;RS
1;Comercial;42,27;SE
1;Comercial;4,23;GO
2;Comercial;4,23;MG
1;Comercial;4,23;MS
1;Comercial;4,23;PA
2;Comercial;4,23;PR
2;Comercial;4,23;RN
3;Comercial;4,23;RS
4;Comercial;4,23;SP
1;Comercial;42,30;AL
2;Comercial;42,30;CE
1;Comercial;42,30;PB
2;Comercial;42,30;PE
1;Comercial;42,30;PR
3;Comercial;42,30;RS
1;Comercial;42,30;SP
1;Comercial;42,30;TO
1;Comercial;42,32;BA
1;Comercial;42,32;RO
1;Comercial;42,33;MT
1;Comercial;42,33;PA
1;Comercial;42,34;MA
1;Comercial;42,35;AL
1;Comercial;42,35;AP
2;Comercial;42,35;GO
1;Comercial;42,35;RN
1;Comercial;42,36;MT
1;Comercial;42,39;BA
2;Comercial;4,24;AL
6;Comercial;4,24;BA
2;Comercial;4,24;CE
4;Comercial;4,24;ES
2;Comercial;4,24;GO
2;Comercial;4,24;MA
14;Comercial;4,24;MG
2;Comercial;4,24;MS
1;Comercial;4,24;PA
3;Comercial;4,24;PE
3;Comercial;4,24;PR
2;Comercial;4,24;RJ
1;Comercial;4,24;RN
4;Comercial;4,24;RS
2;Comercial;4,24;SC
4;Comercial;4,24;SP
1;Comercial;42,40;AL
1;Comercial;42,40;CE
1;Comercial;42,40;MA
1;Comercial;42,40;MT
1;Comercial;42,40;PE
1;Comercial;42,40;RS
1;Comercial;42,40;SC
1;Comercial;42,40;SP
1;Comercial;42,48;ES
1;Comercial;42,48;MG
1;Comercial;42,48;RN
1;Comercial;4,25;BA
1;Comercial;4,25;PB
1;Comercial;4,25;RN
1;Comercial;4,25;RS
2;Comercial;4,25;SP
1;Comercial;42,50;AL
1;Comercial;42,50;BA
2;Comercial;42,50;GO
4;Comercial;42,50;MG
2;Comercial;42,50;MT
1;Comercial;42,50;PA
1;Comercial;42,50;PR
1;Comercial;42,50;RS
2;Comercial;42,51;SP
2;Comercial;42,56;ES
1;Comercial;42,56;PR
1;Comercial;42,56;RN
1;Comercial;42,57;PR
1;Comercial;4,26;AL
1;Comercial;4,26;BA
1;Comercial;4,26;MG
1;Comercial;4,26;PR
1;Comercial;4,26;SP
1;Comercial;42,60;GO
1;Comercial;42,60;MG
1;Comercial;42,60;MT
1;Comercial;42,64;RS
1;Comercial;42,66;SP
1;Comercial;42,68;AM
1;Comercial;4,27;MG
1;Comercial;42,70;AM
1;Comercial;42,70;SP
1;Comercial;42,72;MG
1;Comercial;42,75;PB
1;Comercial;42,77;PE
1;Comercial;42,78;GO
1;Comercial;42,78;MS
1;Comercial;42,78;SC
9;Comercial;4,28;BA
1;Comercial;4,28;DF
1;Comercial;4,28;ES
7;Comercial;4,28;MG
1;Comercial;4,28;MS
1;Comercial;4,28;PA
1;Comercial;4,28;PE
4;Comercial;4,28;PR
1;Comercial;4,28;RN
8;Comercial;4,28;RS
1;Comercial;4,28;SC
3;Comercial;4,28;SP
1;Comercial;42,80;BA
1;Comercial;42,80;CE
1;Comercial;42,80;SP
1;Comercial;42,84;ES
1;Comercial;42,84;PE
1;Comercial;42,84;RN
1;Comercial;42,84;RO
1;Comercial;42,84;RS
2;Comercial;42,84;SP
1;Comercial;4287,00;SP
1;Comercial;42,88;AL
1;Comercial;42,88;AM
1;Comercial;42,88;AP
1;Comercial;42,88;ES
2;Comercial;42,88;GO
1;Comercial;42,88;MG
1;Comercial;42,88;MS
3;Comercial;42,88;MT
4;Comercial;42,88;PI
4;Comercial;42,88;PR
1;Comercial;42,88;RO
2;Comercial;42,88;RS
1;Comercial;42,88;SC
1;Comercial;42,88;SP
2;Comercial;4,29;BA
2;Comercial;4,29;ES
1;Comercial;4,29;GO
5;Comercial;4,29;MG
1;Comercial;4,29;PB
1;Comercial;4,29;PR
1;Comercial;4,29;RN
1;Comercial;4,29;RS
1;Comercial;4,29;SC
1;Comercial;4,29;SP
1;Comercial;42,90;BA
1;Comercial;42,90;GO
2;Comercial;42,90;MA
2;Comercial;42,90;MG
4;Comercial;42,90;PR
1;Comercial;42,90;RN
5;Comercial;42,90;RS
1;Comercial;42,90;SC
2;Comercial;42,90;SP
1;Comercial;42,90;TO
1;Comercial;42,92;BA
1;Comercial;42,92;MT
1;Comercial;42,92;PR
1;Comercial;42,93;RS
1;Comercial;42,93;SC
1;Comercial;42,96;MA
1;Comercial;,43;BA
1;Comercial;,43;MS
3;Comercial;4,30;BA
1;Comercial;4,30;CE
3;Comercial;4,30;MG
1;Comercial;4,30;MS
1;Comercial;4,30;RJ
1;Comercial;4,30;RN
2;Comercial;4,30;RS
1;Comercial;4,30;SC
1;Comercial;4,30;SP
3;Comercial;43,00;BA
1;Comercial;43,00;CE
1;Comercial;43,00;DF
4;Comercial;43,00;ES
2;Comercial;43,00;GO
1;Comercial;43,00;MA
9;Comercial;43,00;MG
1;Comercial;43,00;MS
4;Comercial;43,00;MT
1;Comercial;43,00;PA
1;Comercial;43,00;PB
1;Comercial;43,00;PE
3;Comercial;43,00;PR
4;Comercial;43,00;RJ
1;Comercial;43,00;RO
3;Comercial;43,00;RS
3;Comercial;43,00;SC
9;Comercial;43,00;SP
1;Comercial;43,00;TO
1;Comercial;430,00;DF
1;Comercial;4300,00;MG
1;Comercial;43,05;CE
2;Comercial;43,05;RS
1;Comercial;43,05;SP
1;Comercial;43,05;TO
1;Comercial;43,06;MT
1;Comercial;43,12;AM
1;Comercial;43,12;MG
2;Comercial;43,12;PE
1;Comercial;43,16;TO
9;Comercial;4,32;BA
7;Comercial;4,32;CE
1;Comercial;4,32;ES
1;Comercial;4,32;GO
17;Comercial;4,32;MG
3;Comercial;4,32;MS
2;Comercial;4,32;PA
4;Comercial;4,32;PB
6;Comercial;4,32;PE
1;Comercial;4,32;PI
7;Comercial;4,32;PR
2;Comercial;4,32;RJ
4;Comercial;4,32;RN
1;Comercial;4,32;RO
12;Comercial;4,32;RS
11;Comercial;4,32;SP
1;Comercial;4,32;TO
1;Comercial;43,20;AC
2;Comercial;43,20;AL
1;Comercial;43,20;AM
3;Comercial;43,20;BA
1;Comercial;43,20;CE
1;Comercial;43,20;DF
1;Comercial;43,20;ES
9;Comercial;43,20;GO
2;Comercial;43,20;MA
3;Comercial;43,20;MG
3;Comercial;43,20;MS
4;Comercial;43,20;MT
1;Comercial;43,20;PA
2;Comercial;43,20;PB
3;Comercial;43,20;PE
1;Comercial;43,20;PI
3;Comercial;43,20;PR
4;Comercial;43,20;RN
1;Comercial;43,20;RR
4;Comercial;43,20;RS
1;Comercial;43,20;SC
1;Comercial;43,20;SE
9;Comercial;43,20;SP
2;Comercial;43,20;TO
1;Comercial;432,00;RO
1;Comercial;43,23;RS
1;Comercial;43,23;SP
2;Comercial;43,24;BA
1;Comercial;43,24;SP
1;Comercial;43,26;PA
1;Comercial;43,29;GO
1;Comercial;43,29;SC
1;Comercial;4,33;PR
1;Comercial;43,32;BA
1;Comercial;43,32;PR
1;Comercial;43,34;MT
1;Comercial;43,34;RS
1;Comercial;43,35;BA
2;Comercial;43,35;PE
1;Comercial;4,34;MG
3;Comercial;4,34;SP
1;Comercial;43,40;BA
2;Comercial;43,40;CE
2;Comercial;43,40;GO
3;Comercial;43,40;MG
1;Comercial;43,40;PE
1;Comercial;43,40;RN
1;Comercial;43,42;SP
1;Comercial;43,43;MT
1;Comercial;43,45;MG
1;Comercial;43,45;PR
1;Comercial;43,46;AL
1;Comercial;43,46;CE
1;Comercial;43,46;PA
1;Comercial;43,46;PB
1;Comercial;43,46;RJ
1;Comercial;43,46;RS
1;Comercial;43,46;SP
2;Comercial;4,35;AL
1;Comercial;4,35;AM
1;Comercial;4,35;BA
5;Comercial;4,35;MG
2;Comercial;4,35;MT
1;Comercial;4,35;PI
1;Comercial;4,35;PR
1;Comercial;4,35;RN
2;Comercial;4,35;RS
1;Comercial;43,50;AL
5;Comercial;43,50;MG
2;Comercial;43,50;MS
1;Comercial;43,50;MT
2;Comercial;43,50;PA
1;Comercial;43,50;PE
3;Comercial;43,50;PR
1;Comercial;43,50;RJ
1;Comercial;43,50;RO
1;Comercial;43,50;RS
1;Comercial;43,50;SE
4;Comercial;43,50;SP
1;Comercial;43,52;AL
1;Comercial;43,52;ES
1;Comercial;43,52;MG
2;Comercial;43,52;RS
2;Comercial;43,52;SC
1;Comercial;43,55;ES
1;Comercial;43,55;GO
1;Comercial;43,55;MT
1;Comercial;43,55;PA
1;Comercial;43,55;RR
1;Comercial;43,55;RS
1;Comercial;43,56;PB
1;Comercial;43,56;RN
1;Comercial;43,56;RS
1;Comercial;43,56;SC
1;Comercial;43,56;SP
1;Comercial;43,58;RS
8;Comercial;4,36;BA
6;Comercial;4,36;CE
2;Comercial;4,36;GO
1;Comercial;4,36;MA
17;Comercial;4,36;MG
6;Comercial;4,36;MS
1;Comercial;4,36;PA
2;Comercial;4,36;PB
3;Comercial;4,36;PE
1;Comercial;4,36;PI
19;Comercial;4,36;PR
2;Comercial;4,36;RJ
2;Comercial;4,36;RN
1;Comercial;4,36;RO
18;Comercial;4,36;RS
1;Comercial;4,36;SC
1;Comercial;4,36;SE
22;Comercial;4,36;SP
1;Comercial;43,60;CE
1;Comercial;43,60;GO
1;Comercial;43,60;MG
1;Comercial;43,60;MS
1;Comercial;43,60;PR
1;Comercial;43,60;RO
4;Comercial;43,60;SP
1;Comercial;43,68;AL
1;Comercial;43,68;BA
1;Comercial;43,68;MG
1;Comercial;4,37;PB
1;Comercial;43,74;DF
2;Comercial;4,38;BA
1;Comercial;4,38;GO
1;Comercial;4,38;MG
1;Comercial;4,38;MS
1;Comercial;4,38;RS
2;Comercial;4,38;SP
1;Comercial;43,80;BA
1;Comercial;43,80;ES
1;Comercial;43,80;GO
1;Comercial;43,80;MS
1;Comercial;43,80;PE
1;Comercial;43,80;PI
2;Comercial;43,80;RS
1;Comercial;43,80;SP
2;Comercial;43,80;TO
1;Comercial;43,86;BA
1;Comercial;43,86;GO
2;Comercial;43,86;PR
1;Comercial;43,86;SC
1;Comercial;43,88;SC
1;Comercial;43,89;AC
1;Comercial;43,89;AL
1;Comercial;43,89;MG
1;Comercial;43,89;RS
1;Comercial;43,89;SP
1;Comercial;43,90;RJ
1;Comercial;43,92;RJ
1;Comercial;43,99;MG
1;Comercial;,44;BA
3;Comercial;,44;PE
5;Comercial;,44;SC
10;Comercial;,44;SP
9;Comercial;4,40;AL
1;Comercial;4,40;AM
45;Comercial;4,40;BA
14;Comercial;4,40;CE
6;Comercial;4,40;ES
11;Comercial;4,40;GO
46;Comercial;4,40;MG
11;Comercial;4,40;MS
3;Comercial;4,40;MT
5;Comercial;4,40;PA
7;Comercial;4,40;PB
9;Comercial;4,40;PE
10;Comercial;4,40;PI
53;Comercial;4,40;PR
6;Comercial;4,40;RJ
23;Comercial;4,40;RN
1;Comercial;4,40;RO
56;Comercial;4,40;RS
6;Comercial;4,40;SC
2;Comercial;4,40;SE
47;Comercial;4,40;SP
3;Comercial;4,40;TO
2;Comercial;44,00;AM
3;Comercial;44,00;AP
4;Comercial;44,00;BA
5;Comercial;44,00;CE
5;Comercial;44,00;ES
9;Comercial;44,00;GO
16;Comercial;44,00;MG
10;Comercial;44,00;MS
15;Comercial;44,00;MT
9;Comercial;44,00;PA
1;Comercial;44,00;PB
3;Comercial;44,00;PE
5;Comercial;44,00;PI
16;Comercial;44,00;PR
5;Comercial;44,00;RJ
2;Comercial;44,00;RN
13;Comercial;44,00;RS
3;Comercial;44,00;SC
3;Comercial;44,00;SE
35;Comercial;44,00;SP
2;Comercial;44,00;TO
2;Comercial;440,00;DF
1;Comercial;440,00;GO
2;Comercial;440,00;MS
1;Comercial;440,00;PB
1;Comercial;440,00;PI
4;Comercial;440,00;PR
1;Comercial;440,00;RN
1;Comercial;440,00;RO
1;Comercial;44,06;MG
1;Comercial;44,06;MS
1;Comercial;44,07;SP
1;Comercial;4,41;PR
1;Comercial;4,41;RS
1;Comercial;44,10;AL
3;Comercial;44,10;GO
1;Comercial;44,10;MS
1;Comercial;44,10;MT
1;Comercial;44,10;PA
3;Comercial;44,10;PR
1;Comercial;44,10;RS
3;Comercial;44,10;SP
1;Comercial;44,14;MS
1;Comercial;44,14;PR
2;Comercial;44,15;MS
1;Comercial;44,15;SP
1;Comercial;44,16;DF
1;Comercial;44,16;ES
1;Comercial;44,16;MT
1;Comercial;44,16;PI
1;Comercial;44,16;RN
1;Comercial;44,19;MT
1;Comercial;4,42;AC
3;Comercial;4,42;BA
3;Comercial;4,42;CE
2;Comercial;4,42;GO
1;Comercial;4,42;MG
2;Comercial;4,42;MT
2;Comercial;4,42;PB
1;Comercial;4,42;PR
1;Comercial;4,42;RN
3;Comercial;4,42;RS
6;Comercial;4,42;SP
2;Comercial;44,20;CE
1;Comercial;44,20;ES
1;Comercial;44,20;GO
1;Comercial;44,20;MA
2;Comercial;44,20;MG
1;Comercial;44,20;MS
2;Comercial;44,20;MT
4;Comercial;44,20;PB
1;Comercial;44,20;PI
1;Comercial;44,20;RJ
1;Comercial;44,20;RS
1;Comercial;44,20;SP
1;Comercial;44,22;BA
1;Comercial;44,22;CE
1;Comercial;44,22;MG
1;Comercial;44,22;MS
1;Comercial;44,22;PB
1;Comercial;44,22;PE
1;Comercial;44,22;PI
1;Comercial;44,22;RN
2;Comercial;44,22;RS
1;Comercial;44,24;RS
1;Comercial;44,28;AL
1;Comercial;44,28;CE
1;Comercial;44,28;ES
2;Comercial;44,28;GO
1;Comercial;44,28;MS
1;Comercial;44,28;PB
1;Comercial;44,28;PI
1;Comercial;44,28;RN
1;Comercial;44,28;RS
1;Comercial;44,28;SP
1;Comercial;442,80;SP
2;Comercial;44,30;MG
1;Comercial;44,31;PI
1;Comercial;44,37;GO
1;Comercial;44,37;RS
1;Comercial;4,44;AL
7;Comercial;4,44;BA
1;Comercial;4,44;ES
4;Comercial;4,44;GO
4;Comercial;4,44;MG
2;Comercial;4,44;MS
2;Comercial;4,44;MT
1;Comercial;4,44;PA
2;Comercial;4,44;PB
5;Comercial;4,44;PE
1;Comercial;4,44;PI
12;Comercial;4,44;PR
1;Comercial;4,44;RJ
2;Comercial;4,44;RN
11;Comercial;4,44;RS
1;Comercial;4,44;SE
7;Comercial;4,44;SP
2;Comercial;44,40;DF
1;Comercial;44,40;GO
1;Comercial;44,40;MA
2;Comercial;44,40;MG
1;Comercial;44,40;MT
1;Comercial;44,40;PA
1;Comercial;44,40;PB
1;Comercial;44,40;PR
1;Comercial;44,40;SC
1;Comercial;44,40;TO
1;Comercial;44,44;SP
1;Comercial;44,46;RN
2;Comercial;44,46;SP
3;Comercial;4,45;AL
2;Comercial;4,45;BA
1;Comercial;4,45;ES
1;Comercial;4,45;GO
13;Comercial;4,45;MG
2;Comercial;4,45;MS
2;Comercial;4,45;PA
1;Comercial;4,45;PB
2;Comercial;4,45;PE
3;Comercial;4,45;PI
3;Comercial;4,45;PR
1;Comercial;4,45;RJ
2;Comercial;4,45;RN
12;Comercial;4,45;RS
1;Comercial;4,45;SC
11;Comercial;4,45;SP
1;Comercial;4,45;TO
1;Comercial;44,50;DF
1;Comercial;44,50;GO
1;Comercial;44,50;MG
1;Comercial;44,50;MS
2;Comercial;44,50;RJ
2;Comercial;44,50;RS
1;Comercial;44,50;SC
2;Comercial;44,50;SP
1;Comercial;44,51;AC
1;Comercial;44,52;GO
1;Comercial;44,52;RS
1;Comercial;44,53;CE
1;Comercial;44,54;CE
1;Comercial;44,55;AC
2;Comercial;44,55;BA
3;Comercial;44,55;GO
1;Comercial;44,55;MA
1;Comercial;44,55;MG
2;Comercial;44,55;MT
3;Comercial;44,55;PI
2;Comercial;44,55;PR
2;Comercial;44,55;RJ
1;Comercial;44,55;RN
1;Comercial;44,55;RO
4;Comercial;44,55;RS
1;Comercial;44,56;RS
2;Comercial;4,46;BA
1;Comercial;4,46;GO
1;Comercial;4,46;PA
2;Comercial;4,46;PR
1;Comercial;4,46;SE
1;Comercial;44,60;BA
1;Comercial;44,60;CE
1;Comercial;44,60;ES
2;Comercial;44,60;GO
2;Comercial;44,60;PR
3;Comercial;44,60;RS
1;Comercial;44,63;CE
1;Comercial;44,63;MS
1;Comercial;44,69;BA
1;Comercial;44,69;GO
1;Comercial;44,69;RN
1;Comercial;44,69;RS
1;Comercial;44,73;PE
1;Comercial;4,48;BA
1;Comercial;4,48;CE
2;Comercial;4,48;GO
3;Comercial;4,48;MG
1;Comercial;4,48;PE
1;Comercial;4,48;PR
8;Comercial;4,48;RS
1;Comercial;4,48;SP
1;Comercial;44,80;AL
1;Comercial;44,80;GO
1;Comercial;44,80;MG
1;Comercial;44,80;PA
1;Comercial;44,80;PE
3;Comercial;44,80;RS
1;Comercial;44,80;SC
3;Comercial;44,80;SE
4;Comercial;44,80;SP
1;Comercial;44,80;TO
1;Comercial;44,82;AC
1;Comercial;44,82;MA
1;Comercial;44,82;MT
2;Comercial;44,82;RS
1;Comercial;448,20;MT
4;Comercial;44,84;BA
1;Comercial;44,84;MA
1;Comercial;44,84;PB
1;Comercial;44,84;PR
3;Comercial;44,85;RS
2;Comercial;44,85;SP
2;Comercial;44,88;BA
4;Comercial;44,88;GO
3;Comercial;44,88;MG
2;Comercial;44,88;MS
4;Comercial;44,88;MT
1;Comercial;44,88;PI
1;Comercial;44,88;PR
1;Comercial;44,88;RN
5;Comercial;44,88;RS
1;Comercial;44,88;SE
3;Comercial;44,88;SP
1;Comercial;44,89;MT
2;Comercial;4,49;BA
2;Comercial;4,49;MA
1;Comercial;4,49;MS
1;Comercial;4,49;SP
1;Comercial;44,90;RS
1;Comercial;44,94;SC
1;Comercial;44,95;MS
6;Comercial;,45;BA
6;Comercial;,45;MG
2;Comercial;,45;MS
4;Comercial;,45;PE
3;Comercial;,45;SE
1;Comercial;,45;SP
1;Comercial;4,50;AC
17;Comercial;4,50;AL
1;Comercial;4,50;AM
70;Comercial;4,50;BA
30;Comercial;4,50;CE
5;Comercial;4,50;DF
9;Comercial;4,50;ES
20;Comercial;4,50;GO
4;Comercial;4,50;MA
132;Comercial;4,50;MG
13;Comercial;4,50;MS
7;Comercial;4,50;MT
11;Comercial;4,50;PA
13;Comercial;4,50;PB
24;Comercial;4,50;PE
22;Comercial;4,50;PI
57;Comercial;4,50;PR
22;Comercial;4,50;RJ
21;Comercial;4,50;RN
62;Comercial;4,50;RS
6;Comercial;4,50;SC
5;Comercial;4,50;SE
111;Comercial;4,50;SP
12;Comercial;4,50;TO
1;Comercial;45,00;AC
3;Comercial;45,00;AL
8;Comercial;45,00;AM
2;Comercial;45,00;AP
37;Comercial;45,00;BA
12;Comercial;45,00;CE
3;Comercial;45,00;DF
13;Comercial;45,00;ES
43;Comercial;45,00;GO
6;Comercial;45,00;MA
86;Comercial;45,00;MG
17;Comercial;45,00;MS
31;Comercial;45,00;MT
23;Comercial;45,00;PA
9;Comercial;45,00;PB
9;Comercial;45,00;PE
6;Comercial;45,00;PI
48;Comercial;45,00;PR
14;Comercial;45,00;RJ
7;Comercial;45,00;RN
11;Comercial;45,00;RO
1;Comercial;45,00;RR
48;Comercial;45,00;RS
17;Comercial;45,00;SC
12;Comercial;45,00;SE
99;Comercial;45,00;SP
6;Comercial;45,00;TO
1;Comercial;450,00;DF
1;Comercial;450,00;MG
1;Comercial;450,00;MT
2;Comercial;450,00;PR
1;Comercial;450,00;RJ
2;Comercial;450,00;SP
1;Comercial;4500,00;CE
1;Comercial;45,04;MS
1;Comercial;45,05;GO
1;Comercial;45,05;PI
1;Comercial;45,05;RJ
1;Comercial;45,05;RS
1;Comercial;45,05;SC
1;Comercial;45,08;AL
2;Comercial;45,08;MT
1;Comercial;45,08;RO
1;Comercial;45,08;SP
2;Comercial;4,51;BA
1;Comercial;4,51;MG
1;Comercial;4,51;MT
1;Comercial;4,51;PE
1;Comercial;4,51;PR
1;Comercial;4,51;SC
1;Comercial;4,51;SP
2;Comercial;45,10;GO
1;Comercial;45,10;PB
2;Comercial;45,10;PE
1;Comercial;45,10;PI
1;Comercial;45,10;PR
1;Comercial;45,10;SP
1;Comercial;451,17;DF
1;Comercial;45,12;GO
1;Comercial;45,14;PE
2;Comercial;45,15;PE
1;Comercial;45,19;SP
2;Comercial;4,52;BA
1;Comercial;4,52;GO
2;Comercial;4,52;MG
1;Comercial;4,52;PB
1;Comercial;4,52;RJ
2;Comercial;4,52;RS
3;Comercial;4,52;SP
1;Comercial;45,20;GO
1;Comercial;45,20;RN
1;Comercial;45,20;SC
1;Comercial;45,21;DF
1;Comercial;45,22;BA
1;Comercial;45,22;CE
2;Comercial;45,22;MG
1;Comercial;45,22;MT
1;Comercial;45,22;PI
2;Comercial;45,22;PR
1;Comercial;45,22;RJ
1;Comercial;45,22;RO
1;Comercial;45,22;RS
1;Comercial;45,23;BA
1;Comercial;45,23;CE
1;Comercial;45,23;MS
1;Comercial;45,26;MG
1;Comercial;45,30;PE
1;Comercial;45,36;AL
1;Comercial;45,36;CE
1;Comercial;45,36;DF
1;Comercial;45,36;ES
2;Comercial;45,36;MA
1;Comercial;45,36;MG
1;Comercial;45,36;PB
3;Comercial;45,36;PE
1;Comercial;45,36;PI
2;Comercial;45,36;PR
8;Comercial;45,36;RS
2;Comercial;45,36;SC
1;Comercial;45,36;SP
2;Comercial;45,39;GO
1;Comercial;45,39;MS
1;Comercial;45,39;RS
1;Comercial;4,54;GO
1;Comercial;4,54;PR
1;Comercial;4,54;RJ
1;Comercial;4,54;RN
4;Comercial;4,54;RS
1;Comercial;4,54;SP
1;Comercial;45,40;ES
1;Comercial;45,43;AL
1;Comercial;45,43;GO
1;Comercial;45,44;PE
1;Comercial;45,44;RS
1;Comercial;45,45;MA
1;Comercial;45,48;RJ
1;Comercial;45,48;SC
1;Comercial;4,55;AL
21;Comercial;4,55;BA
4;Comercial;4,55;CE
2;Comercial;4,55;GO
15;Comercial;4,55;MG
4;Comercial;4,55;MS
1;Comercial;4,55;MT
1;Comercial;4,55;PA
3;Comercial;4,55;PB
1;Comercial;4,55;PE
2;Comercial;4,55;PI
4;Comercial;4,55;PR
3;Comercial;4,55;RJ
6;Comercial;4,55;RN
6;Comercial;4,55;RS
1;Comercial;4,55;SC
10;Comercial;4,55;SP
2;Comercial;4,55;TO
1;Comercial;45,50;MG
1;Comercial;45,50;PA
2;Comercial;45,50;PI
1;Comercial;45,50;PR
1;Comercial;45,50;RO
5;Comercial;45,50;RS
1;Comercial;45,50;SC
1;Comercial;45,50;SE
3;Comercial;45,50;SP
1;Comercial;455,00;GO
2;Comercial;4550,00;SP
2;Comercial;45,51;RS
1;Comercial;45,54;BA
1;Comercial;45,54;CE
2;Comercial;45,54;GO
1;Comercial;45,54;RS
1;Comercial;45,54;TO
2;Comercial;45,56;BA
3;Comercial;45,56;CE
8;Comercial;45,56;GO
1;Comercial;45,56;MG
1;Comercial;45,56;MS
1;Comercial;45,56;MT
3;Comercial;45,56;PA
1;Comercial;45,56;PI
2;Comercial;45,56;RN
2;Comercial;45,56;RS
1;Comercial;45,56;SC
3;Comercial;45,56;SP
3;Comercial;45,58;GO
1;Comercial;4,56;BA
4;Comercial;4,56;MG
2;Comercial;4,56;MS
1;Comercial;4,56;MT
1;Comercial;4,56;PB
3;Comercial;4,56;PI
2;Comercial;4,56;PR
1;Comercial;4,56;RJ
7;Comercial;4,56;RS
1;Comercial;4,56;SP
1;Comercial;45,60;AM
2;Comercial;45,60;BA
1;Comercial;45,60;CE
4;Comercial;45,60;GO
1;Comercial;45,60;MA
9;Comercial;45,60;MG
5;Comercial;45,60;MT
1;Comercial;45,60;PB
5;Comercial;45,60;PR
1;Comercial;45,60;RJ
1;Comercial;45,60;RN
1;Comercial;45,60;RO
4;Comercial;45,60;RS
1;Comercial;45,60;SC
1;Comercial;45,60;SE
8;Comercial;45,60;SP
1;Comercial;45,62;PR
1;Comercial;45,65;AL
1;Comercial;45,65;MG
2;Comercial;45,65;RS
1;Comercial;45,68;DF
1;Comercial;4,57;GO
1;Comercial;4,57;TO
1;Comercial;45,70;MG
5;Comercial;45,70;PR
6;Comercial;45,72;MG
2;Comercial;45,72;MT
1;Comercial;45,72;RJ
2;Comercial;45,72;SP
1;Comercial;45,76;BA
2;Comercial;45,76;GO
1;Comercial;45,76;MA
1;Comercial;45,76;PB
4;Comercial;45,76;RS
1;Comercial;45,76;SC
1;Comercial;45,76;SP
1;Comercial;45,78;BA
1;Comercial;45,78;GO
1;Comercial;45,78;MG
2;Comercial;45,78;PR
2;Comercial;45,80;RS
1;Comercial;458,00;PR
1;Comercial;45,82;MA
1;Comercial;45,83;RS
1;Comercial;45,86;CE
1;Comercial;45,88;GO
2;Comercial;45,89;RS
1;Comercial;4,59;AL
13;Comercial;4,59;BA
3;Comercial;4,59;CE
1;Comercial;4,59;ES
4;Comercial;4,59;GO
4;Comercial;4,59;MG
1;Comercial;4,59;MS
1;Comercial;4,59;MT
1;Comercial;4,59;PB
3;Comercial;4,59;PI
7;Comercial;4,59;PR
2;Comercial;4,59;RN
9;Comercial;4,59;RS
8;Comercial;4,59;SP
1;Comercial;4,59;TO
1;Comercial;45,90;BA
2;Comercial;45,90;CE
1;Comercial;45,90;MT
2;Comercial;45,90;PB
1;Comercial;45,90;PI
2;Comercial;45,90;PR
2;Comercial;45,90;RS
2;Comercial;45,90;SP
1;Comercial;459,00;SP
1;Comercial;45,92;CE
1;Comercial;45,92;GO
1;Comercial;45,92;MA
1;Comercial;45,92;PA
1;Comercial;45,97;RS
1;Comercial;45,99;MS
2;Comercial;45,99;RS
1;Comercial;45,99;SP
2;Comercial;,46;BA
2;Comercial;,46;GO
1;Comercial;,46;MS
1;Comercial;,46;PE
2;Comercial;,46;SP
6;Comercial;4,60;AL
73;Comercial;4,60;BA
5;Comercial;4,60;CE
5;Comercial;4,60;ES
17;Comercial;4,60;GO
2;Comercial;4,60;MA
72;Comercial;4,60;MG
3;Comercial;4,60;MS
9;Comercial;4,60;MT
5;Comercial;4,60;PA
9;Comercial;4,60;PB
9;Comercial;4,60;PE
11;Comercial;4,60;PI
33;Comercial;4,60;PR
7;Comercial;4,60;RJ
12;Comercial;4,60;RN
1;Comercial;4,60;RO
57;Comercial;4,60;RS
13;Comercial;4,60;SC
3;Comercial;4,60;SE
74;Comercial;4,60;SP
3;Comercial;4,60;TO
1;Comercial;46,00;AM
1;Comercial;46,00;AP
6;Comercial;46,00;BA
1;Comercial;46,00;CE
2;Comercial;46,00;DF
2;Comercial;46,00;ES
2;Comercial;46,00;GO
1;Comercial;46,00;MA
7;Comercial;46,00;MG
2;Comercial;46,00;MS
3;Comercial;46,00;MT
